"","token","pt0","pt1","pt2","pt3","pt4","pt5"
"2237","school),",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2238","career.",5.80607702728856e-05,3.61076006499368e-05,4.88758553274682e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2239","old",5.80607702728856e-05,9.02738909852493e-05,6.51688688313593e-05,5.20056859549977e-05,5.55216256731997e-05,9.66220916750406e-05
"2240","Eisenhower",3.87064310735229e-05,5.41623788116774e-05,6.51688688313593e-05,5.20056859549977e-05,2.77600421952641e-05,3.86465962010396e-05
"2241","saluted",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2242","personnel",5.80607702728856e-05,7.22178089116776e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,7.72961796363215e-05
"2243","Wisconsins",5.80607702728856e-05,0.000162504739721575,8.14624132425299e-05,0.000156033287101248,8.32847505621721e-05,0.000135276156611139
"2244","perquisites",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"2245","plans",7.74158586386421e-05,0.000216684723726977,0.00016293809981588,0.000156033287101248,0.00013881562508676,0.000115948750652212
"2246","do,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,3.86465962010396e-05
"2247","(workers)",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"2248","counterparts.",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"2249","airplane,",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,3.86465962010396e-05
"2250","2,000",3.87064310735229e-05,0.000126388011194367,6.51688688313593e-05,5.20056859549977e-05,2.77600421952641e-05,3.86465962010396e-05
"2251","list",9.67716962142912e-05,3.61076006499368e-05,9.775648858693e-05,1.7334627652198e-05,5.55216256731997e-05,7.72961796363215e-05
"2252","74",3.87064310735229e-05,5.41623788116774e-05,3.25833727049087e-05,1.7334627652198e-05,5.55216256731997e-05,3.86465962010396e-05
"2253","Affordable",0.000193562123763622,0.00018056408219277,0.00016293809981588,0.000156033287101248,8.32847505621721e-05,5.79710144927536e-05
"2254","Act.",0.00013548561916928,0.000144446049400549,0.00014664190047903,0.000121355015429423,2.77600421952641e-05,5.79710144927536e-05
"2255","afterschool",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2256","programs,",5.80607702728856e-05,1.80534743911466e-05,6.51688688313593e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"2257","$5,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2258","$6,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2259","line.",1.93528409970584e-05,3.61076006499368e-05,4.88758553274682e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"2260","$3",7.74158586386421e-05,7.22178089116776e-05,8.14624132425299e-05,0.000138693850661396,8.32847505621721e-05,7.72961796363215e-05
"2261","cash",7.74158586386421e-05,7.22178089116776e-05,4.88758553274682e-05,5.20056859549977e-05,2.77600421952641e-05,5.79710144927536e-05
"2262","flow,",3.87064310735229e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2263","wont",0.000116128283043335,5.41623788116774e-05,6.51688688313593e-05,8.66791484640455e-05,0.000111049416990561,1.93229247178853e-05
"2264","default.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2265","homeowners",1.93528409970584e-05,5.41623788116774e-05,6.51688688313593e-05,5.20056859549977e-05,2.77600421952641e-05,9.66220916750406e-05
"2266","lending",1.93528409970584e-05,5.41623788116774e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2267","practices.",1.93528409970584e-05,5.41623788116774e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2268","mid-size",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2269","banks",7.74158586386421e-05,5.41623788116774e-05,6.51688688313593e-05,1.7334627652198e-05,5.55216256731997e-05,7.72961796363215e-05
"2270","wiped",7.74158586386421e-05,3.61076006499368e-05,4.88758553274682e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2271","Dodd-Frank",5.80607702728856e-05,3.61076006499368e-05,4.88758553274682e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2272","passed.",5.80607702728856e-05,5.41623788116774e-05,3.25833727049087e-05,3.46698562934457e-05,5.55216256731997e-05,3.86465962010396e-05
"2273","ID.",5.80607702728856e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2274","Starbucks",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"2275","brand",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,3.46698562934457e-05,5.55216256731997e-05,1.93229247178853e-05
"2276","cups.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"2277","Atmospheric",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2278","conditions",3.87064310735229e-05,5.41623788116774e-05,3.25833727049087e-05,6.93421166681113e-05,5.55216256731997e-05,1.93229247178853e-05
"2279","push",5.80607702728856e-05,7.22178089116776e-05,1.62914209377342e-05,3.46698562934457e-05,8.32847505621721e-05,1.93229247178853e-05
"2280","footballs",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2281","pressure",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2282","approximately",7.74158586386421e-05,9.02738909852493e-05,6.51688688313593e-05,0.000121355015429423,0.000111049416990561,0.000115948750652212
"2283","one-and-a-half",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2284","pounds",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2285","square",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,5.79710144927536e-05
"2286","inch.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2287","unlimited",3.87064310735229e-05,3.61076006499368e-05,3.25833727049087e-05,5.20056859549977e-05,2.77600421952641e-05,3.86465962010396e-05
"2288","demand",3.87064310735229e-05,5.41623788116774e-05,3.25833727049087e-05,5.20056859549977e-05,2.77600421952641e-05,3.86465962010396e-05
"2289","until",0.000193562123763622,0.000162504739721575,8.14624132425299e-05,0.000173373324780249,0.00013881562508676,0.000115948750652212
"2290","moment",3.87064310735229e-05,3.61076006499368e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2291","birth,",3.87064310735229e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2292","partial-birth",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2293","abortion,",5.80607702728856e-05,5.41623788116774e-05,4.88758553274682e-05,1.7334627652198e-05,2.77600421952641e-05,5.79710144927536e-05
"2294","funding.",5.80607702728856e-05,7.22178089116776e-05,3.25833727049087e-05,3.46698562934457e-05,8.32847505621721e-05,3.86465962010396e-05
"2295","cleared",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"2296","House,",3.87064310735229e-05,3.61076006499368e-05,1.62914209377342e-05,3.46698562934457e-05,5.55216256731997e-05,9.66220916750406e-05
"2297","obtain",1.93528409970584e-05,1.80534743911466e-05,8.14624132425299e-05,6.93421166681113e-05,2.77600421952641e-05,3.86465962010396e-05
"2298","scholarships",1.93528409970584e-05,1.80534743911466e-05,4.88758553274682e-05,3.46698562934457e-05,5.55216256731997e-05,5.79710144927536e-05
"2299","attend",3.87064310735229e-05,1.80534743911466e-05,3.25833727049087e-05,0.000104016781374062,8.32847505621721e-05,9.66220916750406e-05
"2300","losing",7.74158586386421e-05,0.000108330625067707,0.000114051094890511,0.000104016781374062,5.55216256731997e-05,9.66220916750406e-05
"2301","six",0.000174202539485909,0.00018056408219277,0.000179234830215734,0.000381500684967139,5.55216256731997e-05,0.00036726330846252
"2302","Administration,",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2303","adding",5.80607702728856e-05,1.80534743911466e-05,3.25833727049087e-05,8.66791484640455e-05,2.77600421952641e-05,3.86465962010396e-05
"2304","600,000",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,8.66791484640455e-05,5.55216256731997e-05,3.86465962010396e-05
"2305","STAR",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2306","receive.",5.80607702728856e-05,1.80534743911466e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2307","Taxpayers",3.87064310735229e-05,1.80534743911466e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,7.72961796363215e-05
"2308","hook",1.93528409970584e-05,3.61076006499368e-05,6.51688688313593e-05,3.46698562934457e-05,2.77600421952641e-05,3.86465962010396e-05
"2309","third",9.67716962142912e-05,0.000144446049400549,0.00016293809981588,0.000156033287101248,2.77600421952641e-05,0.000115948750652212
"2310","Falcons",1.93528409970584e-05,1.80534743911466e-05,4.88758553274682e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2311","stadium,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2312","repaid",3.87064310735229e-05,1.80534743911466e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2313","outsiders.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2314","22",5.80607702728856e-05,3.61076006499368e-05,6.51688688313593e-05,0.000173373324780249,2.77600421952641e-05,1.93229247178853e-05
"2315","months,",3.87064310735229e-05,5.41623788116774e-05,3.25833727049087e-05,6.93421166681113e-05,5.55216256731997e-05,7.72961796363215e-05
"2316","Last",0.00013548561916928,5.41623788116774e-05,0.000130346232179226,0.000121355015429423,2.77600421952641e-05,0.000135276156611139
"2317","2005.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,5.20056859549977e-05,2.77600421952641e-05,1.93229247178853e-05
"2318","$40",3.87064310735229e-05,1.80534743911466e-05,4.88758553274682e-05,5.20056859549977e-05,2.77600421952641e-05,3.86465962010396e-05
"2319","Missouri",7.74158586386421e-05,1.80534743911466e-05,9.775648858693e-05,3.46698562934457e-05,2.77600421952641e-05,7.72961796363215e-05
"2320","Lone",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2321","Star",3.87064310735229e-05,3.61076006499368e-05,4.88758553274682e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2322","State.",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,3.46698562934457e-05,8.32847505621721e-05,7.72961796363215e-05
"2323","refinance",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,5.20056859549977e-05,2.77600421952641e-05,1.93229247178853e-05
"2324","down.",3.87064310735229e-05,5.41623788116774e-05,0.000130346232179226,6.93421166681113e-05,5.55216256731997e-05,0.000115948750652212
"2325","resolution",1.93528409970584e-05,3.61076006499368e-05,4.88758553274682e-05,5.20056859549977e-05,0.000111049416990561,1.93229247178853e-05
"2326","disapproval",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2327","condemn",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2328","member's",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2329","behavior.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,5.20056859549977e-05,2.77600421952641e-05,1.93229247178853e-05
"2330","younger",3.87064310735229e-05,3.61076006499368e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2331","competitors,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2332","entirely",3.87064310735229e-05,5.41623788116774e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,3.86465962010396e-05
"2333","immigration.",5.80607702728856e-05,3.61076006499368e-05,1.62914209377342e-05,6.93421166681113e-05,5.55216256731997e-05,3.86465962010396e-05
"2334","Recent",1.93528409970584e-05,7.22178089116776e-05,3.25833727049087e-05,3.46698562934457e-05,5.55216256731997e-05,1.93229247178853e-05
"2335","international",7.74158586386421e-05,0.000108330625067707,8.14624132425299e-05,0.000104016781374062,0.000111049416990561,3.86465962010396e-05
"2336","reports",9.67716962142912e-05,7.22178089116776e-05,6.51688688313593e-05,5.20056859549977e-05,8.32847505621721e-05,5.79710144927536e-05
"2337","show",0.00013548561916928,0.00018056408219277,0.000114051094890511,0.00020805520398079,0.000194352666796235,0.000115948750652212
"2338","near",3.87064310735229e-05,7.22178089116776e-05,0.000130346232179226,6.93421166681113e-05,5.55216256731997e-05,0.000135276156611139
"2339","bottom",1.93528409970584e-05,5.41623788116774e-05,8.14624132425299e-05,0.000173373324780249,2.77600421952641e-05,0.00015460430959513
"2340","among",0.000154843704635633,0.000162504739721575,0.000407444831969751,0.000242739488513221,8.32847505621721e-05,0.000328591309726303
"2341","industrialized",3.87064310735229e-05,3.61076006499368e-05,3.25833727049087e-05,0.000104016781374062,2.77600421952641e-05,1.93229247178853e-05
"2342","k-12",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2343","academic",5.80607702728856e-05,3.61076006499368e-05,4.88758553274682e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2344","achievement.",3.87064310735229e-05,1.80534743911466e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"2345","find",7.74158586386421e-05,0.000108330625067707,9.775648858693e-05,0.000156033287101248,0.000111049416990561,0.00015460430959513
"2346","full-time",5.80607702728856e-05,1.80534743911466e-05,6.51688688313593e-05,3.46698562934457e-05,2.77600421952641e-05,7.72961796363215e-05
"2347","job,",7.74158586386421e-05,5.41623788116774e-05,3.25833727049087e-05,5.20056859549977e-05,2.77600421952641e-05,7.72961796363215e-05
"2348","doctor",3.87064310735229e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,5.79710144927536e-05
"2349","theyre",9.67716962142912e-05,0.00018056408219277,0.000179234830215734,0.00022539704556488,0.000111049416990561,0.000115948750652212
"2350","sick,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"2351","feed",3.87064310735229e-05,3.61076006499368e-05,3.25833727049087e-05,1.7334627652198e-05,5.55216256731997e-05,3.86465962010396e-05
"2352","themselves",7.74158586386421e-05,5.41623788116774e-05,4.88758553274682e-05,6.93421166681113e-05,5.55216256731997e-05,3.86465962010396e-05
"2353","15",0.000174202539485909,0.000198624076849461,0.000277026366391813,0.000173373324780249,8.32847505621721e-05,0.000386600429126476
"2354","owe",3.87064310735229e-05,1.80534743911466e-05,4.88758553274682e-05,0.000104016781374062,2.77600421952641e-05,3.86465962010396e-05
"2355","value",3.87064310735229e-05,3.61076006499368e-05,3.25833727049087e-05,3.46698562934457e-05,8.32847505621721e-05,5.79710144927536e-05
"2356","home.",0.000116128283043335,1.80534743911466e-05,1.62914209377342e-05,8.66791484640455e-05,5.55216256731997e-05,3.86465962010396e-05
"2357","policy",0.00013548561916928,0.000126388011194367,0.000179234830215734,5.20056859549977e-05,5.55216256731997e-05,0.000115948750652212
"2358","mistakes",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"2359","Clintons",0.000174202539485909,0.000162504739721575,6.51688688313593e-05,6.93421166681113e-05,0.000111049416990561,7.72961796363215e-05
"2360","us,",5.80607702728856e-05,3.61076006499368e-05,6.51688688313593e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"2361","large",0.00013548561916928,5.41623788116774e-05,0.000130346232179226,0.000121355015429423,8.32847505621721e-05,3.86465962010396e-05
